tweet_id,author_id,created_at,customer_text,brand_response,primary_intent
795833,250267,Thu Oct 12 11:58:11 +0000 2017,Dear @AppleSupport - please fix the iOS 11 display bug ... https://t.co/r8jeA2rwph,@250267 Thanks for reaching out to us. Which iOS version are you running? Does this happen in every app that uses the keyboard?,device_hardware_battery
795837,202308,Thu Oct 12 12:05:18 +0000 2017,"phone had great battery life prior to the recent iOS updates. Now shit! Even on wifi, LTE w/ full bars. Any help w/this @AppleSupport",@202308 We're here to help get this resolved. Which device is this on and which version of iOS 11 is currently installed?,device_hardware_battery
795842,309754,Sun Oct 08 02:38:04 +0000 2017,@AppleSupport is there any way I can get a refund from Music I bought a while ago?,@309754 We're happy to help and point you in the right direction. Visit our iTunes Team here: https://t.co/SDIe7UiyJN,billing_subscriptions_refunds
795844,309755,Thu Oct 12 11:40:40 +0000 2017,@AppleSupport all my photos are gone help,@309755 We don't want you to miss out on your favorite photos. We can help! We've received your DM and will continue there.,general_inquiry_other
795847,309756,Thu Oct 12 11:15:23 +0000 2017,@AppleSupport my new macbook pro is completely ruining my eyesight - I've adjusted the brightness &amp; changed fonts etc - can you help me plse,"@309756 We'd love to help out. Tell us more details about what you're experiencing, and we'll check out some options for you.",audio_accessory_hardware
795852,309758,Thu Oct 12 10:27:35 +0000 2017,@AppleSupport think I’ve been spammed just for a email receipt from Apple. Didn’t order anything. Is it dodgy?,@309758 We're here for you. Check out this article for help: https://t.co/LNMCdqt6fD,billing_subscriptions_refunds
795854,309759,Sun Oct 08 02:32:04 +0000 2017,@AppleSupport 2 weeks to recover my account? So much for customer service. https://t.co/TAixrj72L1,@309759 We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,account_appleid_security
795862,309760,Thu Oct 12 11:53:43 +0000 2017,"Anyone else seeing degraded touchscreen performance on iPhone 7 (Plus) with iOS 11(.02)? Hard to tap back arrows, x’s, etc. @AppleSupport","@309760 Good morning, Kate! Is this a lag in performance, or strictly a sensitive display? Hop over to DM with us. We'll figure it out. https://t.co/GDrqU22YpT",software_update_bugs
795878,309761,Thu Oct 12 11:06:20 +0000 2017,My touch screen is too sensitive. Is it because of screen protector? How do I fix this? @AppleSupport,"@309761 Thanks for reaching out. Have you tried a simple restart? If not, let's restart: https://t.co/OWRDHXa3VP Does that help?",device_hardware_battery
796256,309857,Sun Oct 08 02:53:03 +0000 2017,Hey @AppleSupport what happened to my playlists after upgrade to 11?,@309857 What's going on with your playlists? Let us know in a DM. https://t.co/GDrqU22YpT,general_inquiry_other
796531,309935,Thu Oct 12 13:00:08 +0000 2017,@115858 @AppleSupport I and many other users are very annoyed with the constant iCloud storage notifications enlighten us on how to stop it,@309935 We're happy to help. Is the notification you're receiving regarding the amount of iCloud storage available?,account_appleid_security
796534,309936,Thu Oct 12 13:13:58 +0000 2017,@AppleSupport can you explain to me why an iPhone charger can all of a sudden just stop working and it’s not even a year old?? 😡😡😡,@309936 We want to look into this with you. Which iPhone are you using?,general_inquiry_other
796536,296997,Thu Oct 12 13:07:13 +0000 2017,iOS 11 kills battery do something @115858 @AppleSupport,@296997 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,device_hardware_battery
796544,309939,Thu Oct 12 13:00:07 +0000 2017,@AppleSupport 1.5 hours usage on iTouch 6th gen with iOS 11 and battery nearly gone. No problems on iOS 10? Help?,"@309939 Thanks for reaching out, and we'd like to help. Send us a DM, and we'll get started. https://t.co/GDrqU22YpT",device_hardware_battery
796546,226955,Thu Oct 12 12:35:58 +0000 2017,@AppleSupport why can’t I download iCloud Drive? I have latest software on an iPhone 8 plus https://t.co/1kQscrtKse,"@226955 We'll be happy to help with this. DM us which country you're in, and we'll get started. https://t.co/GDrqU22YpT",software_update_bugs
796556,309943,Thu Oct 12 12:34:58 +0000 2017,Why is it always so damn hard to get iCloud tabs working across all devices and instances of Safari? @AppleSupport,@309943 We want to make sure things are working for you. What kind of issues are you seeing with iCloud Tabs on your devices?,account_appleid_security
796566,309945,Thu Oct 12 12:57:19 +0000 2017,"@AppleSupport please help me to get my “iPhone 6 plus back”. update 11.01 is awful. Slow, glitches. I don’t enjoy using my phone anymore",@309945 We released iOS 11.0.3 yesterday: https://t.co/80YRnjDFDk Send us a DM and let us know if that helps. https://t.co/GDrqU22YpT,software_update_bugs
796591,309949,Thu Oct 12 00:32:24 +0000 2017,"I wish I could uninstall iOS 11!!! 😒😠 it sucks, my phone crashes every day and keeps disconnecting from WiFi and cellular data @AppleSupport",@309949 We want to help you. Which iOS 11 version is your device currently running? You can check under Settings &gt; General &gt; About.,software_update_bugs
796595,309951,Thu Oct 12 12:35:43 +0000 2017,@AppleSupport all my Apple Music was deleted when I updated my phone.,@309951 We can help. Under Settings &gt; Music make sure iCloud Music Library is enabled.,general_inquiry_other
796602,309953,Thu Oct 12 03:48:19 +0000 2017,My non-jail broken iPhone 6S on iOS 11.0.2 refusing to download iOS 11.0.3 for whatever reason @AppleSupport https://t.co/K9d8id9oeT,@309953 We'd like to help. How much storage space is available? Do you have a computer with iTunes installed if needed?,software_update_bugs
796606,309954,Thu Oct 12 12:45:07 +0000 2017,@AppleSupport why do I not have the option to update my iPad to iOS 11?,@309954 We're here to help. What type of iPad do you currently have?,software_update_bugs
796612,309955,Thu Oct 12 12:43:14 +0000 2017,Anyone else (@AppleSupport) having Mail act oddly like this with iOS - usually have a force close and reopen to reset. https://t.co/Q2AbyUog62,@309955 We want to see how we can help. Which device and iOS version are you experiencing this on?,software_update_bugs
796618,309956,Thu Oct 12 12:42:17 +0000 2017,Does @AppleSupport no longer sell the lightning-ethernet adapter?,@309956 Thanks for reaching out. If available you would find that here: https://t.co/VVFtYrAdoD,audio_accessory_hardware
796622,309957,Thu Oct 12 12:35:22 +0000 2017,@AppleSupport Replacement Apple Watch delivered and left behind a plant pot of a communal apartment block? Is that standard practice? https://t.co/XkY5Nr3Pnx,@309957 Send us a DM please. Let us know if you received your Watch. https://t.co/GDrqU22YpT,audio_accessory_hardware
796631,309961,Thu Oct 12 11:53:18 +0000 2017,"Are you serious, @AppleSupport? Installed iOS 11.0.3 last night. With 15% battery and airplane mode on my 7 plus was dead in the morning 😡",@309961 We'd like to look into what's happening together. Please send us a DM and we can get started. https://t.co/GDrqU22YpT,device_hardware_battery
797547,310144,Thu Oct 12 05:37:11 +0000 2017,@AppleSupport My Wife's iPhone 7 Cam is not working after updating to iOS 11.0.3. Is that a general problem with this update?,@310144 We'll be happy to look into what's going on. Is it the front and rear camera? Does it happen in multiple apps?,software_update_bugs
797550,310145,Thu Oct 12 13:57:25 +0000 2017,"@AppleSupport @2310 
This is happening sometimes when searching on Apple’s email app and WhatsApp https://t.co/mQBmwDvLkW",@310145 We are here to help. DM us your current iOS version and we can take a look at this for you. https://t.co/GDrqU22YpT,app_thirdparty_behavior
797554,310146,Thu Oct 12 05:38:27 +0000 2017,"@AppleSupport my iMac was erased from the recovery system, then tried to install OS, didn’t work. Restarted to internet recovery, then this https://t.co/iDQQF03eeu",@310146 Let’s work together to find out what’s happening.  Was there something happening with the Mac before it was erased?,app_thirdparty_behavior
797577,310151,Thu Oct 12 13:30:33 +0000 2017,Since I got this iPhone 7 a month and a half ago all I’ve had is problems. Freezes constantly &amp; wont let me download new apps @AppleSupport,@310151 We want to get to the bottom of this with you. Did you restore from a previous phone? What happens when you go to download apps?,app_thirdparty_behavior
797582,310152,Thu Oct 12 13:37:57 +0000 2017,"@AppleSupport how can I service my Apple Watch if distributor in my country refuses to take it, as they are not officially sold here?",@310152 We understand your concern. What happened to your Apple Watch? DM us and we'll work together. https://t.co/GDrqU22YpT,connectivity_network_bluetooth
797588,310154,Thu Oct 12 13:37:06 +0000 2017,My phone has been turning do not disturb on since the update. Do u know how critical it is 2 have my phone on as a Publicist?-@AppleSupport,@310154 We’d be glad to help look into this. Can you start by letting us know more about the situation via DM? https://t.co/GDrqU22YpT,software_update_bugs
797598,310155,Thu Oct 12 13:27:02 +0000 2017,@AppleSupport hello please look at your direct messages urgently,@310155 We’ve received your DM and will continue there shortly. Thank you for your patience.,general_inquiry_other
797607,310157,Thu Oct 12 06:15:32 +0000 2017,"@AppleSupport Why after I’ve snoozed my alarm 2 times, does my phone show this yet makes no more sound or vibrates 😬 😓 #latetowork https://t.co/cv5HsHie35",@310157 Well that's not good for your alarm's alarm to snooze too. Let's check this out. What iOS version is your iPhone on?,audio_accessory_hardware
797611,310159,Thu Oct 12 13:39:16 +0000 2017,Somehow @AppleSupport has managed to make a new software version worse than its predecessor. #iOS11 has brought nothing but problems for me.,@310159 Hi there. We'd like to help. DM us and tell us more about the issues you're having. https://t.co/GDrqU22YpT,software_update_bugs
797613,310160,Thu Oct 12 13:36:32 +0000 2017,@115858 @AppleSupport received a new phone replaced by ur service center n it has even a bigger issue n services are denied,@310160 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,connectivity_network_bluetooth
797630,310165,Thu Oct 12 13:18:41 +0000 2017,"@AppleSupport ... I am late to pickup my phone charger after its service but I need It today,it’s urgent.. please help@ icare hsr layout",@310165 We'd like to help! Tell us more please. Do you need help with a store pickup?,connectivity_network_bluetooth
797632,302492,Thu Oct 12 13:21:35 +0000 2017,@AppleSupport and very little use during those 3 hours :(,@302492 Thanks for updating! Meet up with us in DM at the link below so we can continue to help. https://t.co/GDrqU22YpT,general_inquiry_other
797636,310167,Thu Oct 12 12:58:02 +0000 2017,@AppleSupport bug when opening settings app. There is a vertical line on the rightmost part of the screen. https://t.co/hkuGBBEubJ,@310167 Have you updated to iOS 11.0.3 yet? https://t.co/80YRnjDFDk Send us a DM and let us know more details. https://t.co/GDrqU22YpT,device_hardware_battery
798821,310422,Thu Oct 12 14:18:10 +0000 2017,@AppleSupport why release an ios that freezes your BRAND NEW phone smh,@310422 We want you to get the most out of your new iPhone. Which model are you using? DM us and let us know. https://t.co/GDrqU22YpT,software_update_bugs
798823,310423,Thu Oct 12 14:18:49 +0000 2017,@AppleSupport kindly check your DM,@310423 We've received your DMs and will continue with you there.,general_inquiry_other
798840,310429,Thu Oct 12 14:08:22 +0000 2017,Hello @AppleSupport pls how do I attach an epub file in my ibooks to a mail? It's giving me headache.,"@310429 We'd be glad to help. To ensure we give you the right steps, which device are you using &amp; what version of OS is installed?",general_inquiry_other
798847,121660,Thu Oct 12 14:10:21 +0000 2017,Since Ive updated my @115858 6S Plus to the new IOS 11.0.3 its been super slow and unresponsive :/ 👎🏾 @AppleSupport,@121660 We are here for you.  Any particular apps that are slow?  Have you restarted since this began?,software_update_bugs
798849,310431,Thu Oct 12 14:20:32 +0000 2017,@115858 @AppleSupport on  calls  I can Not hear the caller and they can not hear me  but works when I use FaceTime perfectly!!??,@310431 We're here for you. Which version of the iOS are you currently running?,general_inquiry_other
